EmploymentQuestions		16191.938421048355
	work	384.38226556884155
	employer	359.07144196483796
	job	230.04983094354506
	employee	180.9075258418843
	time	148.91924539797822
	hours	142.78875383189944
	your	114.93724786910093
	fired	112.64425968509185
	after	107.19986749187478
	without	97.74810840564541
	been	95.8060337725374
	off	90.44066654911639
	one	88.64791189275674
	paid	88.30766013222438
	day	87.87707104350382
	had	84.6997890646532
	any	84.07281936580102
	days	83.68307628628028
	because	81.16281368872976
	employees	80.66324147756853


TradeSecretQuestions		273.43164574173557
	protect	9.685736850528924
	processes	7.9998229530901
	services	7.69746510900645
	secret	6.99745590573189
	employees	6.871193728088986
	these	5.942530854409361
	way	5.522192062361581
	startup	5.513212914048259
	their	5.35195790067992
	business	5.210781312898084
	prevent	4.993028360411246
	offer	4.839592948197888
	marketing	4.652360125727505
	want	4.358453168202278
	patent	4.06585635176503
	former	3.942775738511178
	agreement	3.9037434760614276
	equity	3.900880043003065
	trade	3.8548210517698833
	working	3.6923228775376513


CorporateQuestions		3818.321459888388
	business	120.10132382302473
	llc	119.35999941504849
	need	51.042136318788245
	corporation	42.66348971881378
	name	41.94675088631676
	should	41.40716579333538
	shares	36.89789038441286
	would	34.43409189169945
	want	33.17930057688758
	california	32.60063229271335
	start	31.515128423569383
	incorporate	30.54308053696112
	which	29.780696550347326
	state	28.451043310089943
	best	28.16194883941357
	just	27.316966842389977
	all	26.180366672592857
	way	25.35087943475054
	new	24.434742089375895
	corp	23.858514995537533


CommercialQuestions		4431.963579806699
	business	90.88564192973175
	llc	41.816216855220226
	small	31.7458327478019
	new	30.697319671783774
	any	30.19831843692143
	work	30.101158882584897
	state	29.58202332589959
	name	28.03958263671165
	need	27.790040366830837
	would	25.499138619539213
	own	23.803411148214593
	account	23.54743476651902
	against	23.015587492775257
	want	22.877167105045938
	about	22.46704842486802
	sue	22.134138462307174
	property	21.402485565479164
	all	20.460071963091703
	person	20.332936861788234
	should	20.255277751254667


ContractQuestions		6118.194968224085
	contract	260.58036101971334
	agreement	93.37410499018875
	signed	78.59646456238279
	business	72.23653816337556
	lease	66.42677985974426
	any	53.22888620837671
	after	50.923605991787284
	now	49.36404623768265
	would	45.10787437040514
	them	45.0137863050147
	our	43.83033137257129
	one	38.893597504406685
	which	38.51950792409582
	need	38.03886971960637
	money	37.98671910427817
	their	36.74339511078528
	sign	36.62924874061763
	client	36.024436996515824
	had	34.9100525998634
	days	34.15008042682769


LitigationLawQuestions		492.05843208446424
	court	16.928687737793673
	file	11.356278303622172
	suit	10.962211696745833
	against	8.010187508834248
	case	7.690964970989928
	state	7.12991848878368
	judge	6.739703010948486
	been	6.14782553158742
	lawyer	6.0015559629608894
	federal	5.967831693361173
	claims	5.857705505920833
	small	5.843939604941714
	law	5.69365422569596
	judgement	5.540360295111221
	lawsuit	5.185297298427203
	use	5.000506743376394
	judgment	4.9997804616214445
	set	4.993913521973741
	motion	4.9886248562396
	someone	4.981483288180442


FamilyQuestions		25096.96335249776
	child	652.8817860826377
	support	423.777205428906
	custody	401.9755191192658
	divorce	382.95797411730547
	father	259.2756936214201
	him	233.03540553609204
	state	229.69995855767456
	court	229.67624937788344
	husband	226.8138353567369
	son	217.71174027315183
	been	198.29112796580975
	mother	195.02201601584443
	years	182.10603405032032
	rights	175.10632805087815
	live	167.32679296582626
	daughter	157.89304127660228
	our	156.38965881900575
	children	153.04848937966236
	now	152.37314220528143
	married	149.07053873615536


WillsandTrustsQuestions		6560.320928889048
	trust	104.10979130760825
	attorney	73.26003672164669
	property	66.7347608808455
	home	62.201337365395666
	name	55.63252914154472
	any	47.674078193584634
	power	46.741182610765264
	father	44.86660455547937
	away	44.06514101774872
	person	43.715743605946955
	had	43.47381765394263
	who	43.2819625170745
	money	43.142899207902545
	estate	42.79849532441001
	after	41.10979235065873
	probate	40.80551361634689
	our	39.754947219963235
	their	38.74875986971973
	house	38.30972487086465
	would	37.99485391937756


RealEstateQuestions		16927.662245162155
	landlord	314.2421234596248
	house	289.64064695370826
	rent	262.31387617527037
	lease	246.23358948800768
	property	240.59912381007058
	home	195.7761537119723
	apartment	129.3460379389452
	mortgage	116.47344591587283
	notice	106.74399325748146
	our	106.06869002242627
	tenant	103.53974816885102
	month	96.22039967158858
	name	95.45020406291873
	now	87.76947429491949
	any	85.04747867262758
	move	83.53037192864119
	want	81.08712507397158
	after	80.74204560387506
	live	79.60535777754772
	without	79.42637013340865


CopyrightQuestions		2899.248531703033
	copyright	139.81146371739058
	use	58.96590851375967
	book	45.78283016696198
	music	41.820456407387525
	copyrighted	41.305453872191876
	website	36.07386575627226
	would	32.064502636723155
	work	27.6999261499167
	need	25.389498327131147
	permission	24.86182333491476
	pictures	24.81525485585946
	video	23.972195289577435
	like	23.837708666042563
	none	23.0
	their	22.585465837616162
