EmploymentQuestions		16189.446012406974
	work	384.45282742706274
	employer	359.09680490999256
	job	230.08874807789056
	employee	181.04433401136168
	time	148.93783804150837
	hours	142.79173046467156
	your	114.87824374479327
	fired	112.64500131066123
	after	107.23463885478674
	without	97.71792965979503
	been	95.80028988841023
	off	90.43631743317567
	one	88.67099455123005
	paid	88.2839519208134
	day	87.8919967408738
	had	84.7171172461031
	any	84.10037224710409
	days	83.68323540916725
	because	81.18036944805911
	employees	80.60159780267018


TradeSecretQuestions		278.09760622590755
	protect	9.615253632694664
	processes	7.999817237011046
	services	7.691900631450663
	secret	6.997127736198227
	employees	6.8279586078774965
	these	5.935716255370583
	way	5.5154280717047826
	startup	5.506677403195743
	their	5.289852356299598
	business	5.197900632240243
	prevent	4.992920163450901
	technology	4.914584995541745
	offer	4.835811427529084
	marketing	4.654711028096826
	want	4.3539191393496335
	patent	4.070924362747549
	former	3.928840670043257
	agreement	3.922050604761051
	trade	3.8585017805230235
	equity	3.855970372919396


CorporateQuestions		3792.0805390342875
	llc	119.63720946415472
	business	119.07419331425106
	need	50.90054890361283
	corporation	42.64949878672963
	should	40.07835588521837
	name	39.08402841826123
	shares	37.1428417784397
	would	35.8149741648132
	california	33.19511646430438
	want	32.58149936121522
	start	31.51518836845438
	incorporate	30.555194972041264
	which	30.06034988238065
	state	29.218663586994
	best	28.097396495667027
	just	27.441300896062014
	all	26.211476622123975
	way	25.39033865214589
	corp	23.943111067083613
	like	23.498836587258136


CommercialQuestions		4481.02733841563
	business	92.10817809046665
	llc	41.7677283622009
	work	31.334004374275636
	small	31.19442801460094
	new	30.464395494074225
	state	28.86179036703728
	need	28.2027155803
	any	27.88021207257217
	name	27.07956954554803
	would	25.167600262181498
	own	24.618616459927125
	landlord	23.742770523660656
	want	23.559984161213926
	account	23.108934727351617
	against	22.402319833942023
	about	22.31702236597056
	sue	22.115361549153135
	property	21.588419421054258
	should	20.664266062679683
	all	20.448359496637355


ContractQuestions		6077.005830567011
	contract	260.5341713951164
	agreement	89.59308030349152
	signed	77.11417990747006
	business	71.11400648837143
	lease	63.51312855656424
	any	54.79234380493094
	after	52.492081821215
	now	49.41997866816688
	would	45.457403479324135
	them	44.77492450704978
	our	43.035706244348845
	one	39.609427648568385
	money	38.796232875814766
	need	37.86279758892546
	which	37.302802712235234
	their	36.68632672039433
	sign	36.4234548234151
	client	36.22337456741132
	had	34.71613654772301
	without	34.65685989208055


LitigationLawQuestions		495.63716332416027
	court	16.93422269756351
	file	11.368538982417682
	suit	10.961993063268684
	against	8.011346866701972
	case	7.69338287680771
	state	7.141848315900708
	judge	6.728361260057503
	been	6.192315078368107
	lawyer	6.001609033909007
	federal	5.967384329327301
	claims	5.852390812304021
	small	5.8424971340543435
	law	5.688122731849726
	judgement	5.5320017414883615
	lawsuit	5.172412401230599
	use	5.000506177931697
	judgment	4.999777372037499
	set	4.993708540561663
	motion	4.98932628688436
	someone	4.981657335399934


FamilyQuestions		25076.43502822588
	child	652.7381892573503
	support	423.7161402824688
	custody	401.9756326665147
	divorce	382.96205870444095
	father	259.0501508982992
	him	232.94683236439633
	state	229.773153334401
	court	229.4733279881518
	husband	226.73004221470006
	son	217.47896102240594
	been	198.0884152082733
	mother	195.0208707890738
	years	182.1177895837064
	rights	174.93224543749093
	live	167.16276821091026
	daughter	157.89423818728767
	our	156.55633640423207
	children	153.07660011215143
	now	152.36803398741165
	married	149.04969480661543


WillsandTrustsQuestions		6576.055778600727
	trust	104.1029243518173
	attorney	73.28967341513246
	property	66.73519218692283
	home	62.18672741113421
	name	56.81470401139251
	any	48.084599595789975
	power	46.70640757495455
	father	45.091856258975774
	away	44.046595169509516
	person	43.70449550178188
	money	43.59369319755723
	had	43.43578633303139
	who	43.220870035643884
	estate	42.7971074660228
	after	41.21313364761888
	probate	40.80522226830192
	our	39.5334883386367
	house	39.430811879820574
	their	38.76651027329867
	would	37.95092357542923


RealEstateQuestions		16925.911275593222
	landlord	314.23514252835287
	house	289.62745220514154
	rent	262.37833099658593
	lease	246.2053206915842
	property	240.58028901719024
	home	195.7978242608252
	apartment	129.60303928044468
	mortgage	116.51516706004756
	notice	106.73538253201869
	our	106.14347187514188
	tenant	103.46136887818109
	month	96.22856548156574
	name	95.41297874752183
	now	87.74561710134208
	any	85.07296758938821
	move	83.4930358500496
	want	81.0901455680193
	after	80.68120291193766
	live	79.58433083382451
	without	79.41323825475946


CopyrightQuestions		2880.408711852423
	copyright	139.8844565807466
	use	58.10787909327368
	book	45.78228243673846
	music	41.827460101788546
	copyrighted	41.306594510828404
	website	36.012396299874474
	would	31.687949078327712
	work	27.434138145692515
	need	25.370725985746255
	pictures	24.85818901088234
	permission	24.818012209409787
	video	23.978759477989527
	like	23.564265839210854
	none	23.0
	their	22.199138366412996
	them	21.55307434846859
	make	20.948055617990935
	infringement	20.1256156373205
	want	18.811442105921067
